images,label,size_kb,dimensions
./train/dent/7135.jpg,dent,139.898,"(1202, 901)"
./train/dent/7137.jpg,dent,102.862,"(1396, 1047)"
./train/dent/7138.jpg,dent,161.893,"(1117, 837)"
./train/dent/7147.jpg,dent,80.931,"(1311, 983)"
./train/dent/7151.jpg,dent,65.886,"(893, 669)"
./train/dent/7153.jpg,dent,64.324,"(805, 603)"
./train/dent/7154.jpg,dent,74.215,"(1209, 906)"
./train/dent/7155.jpg,dent,244.651,"(1403, 1052)"
./train/dent/7160.jpg,dent,214.59,"(1313, 984)"
./train/dent/7173.jpg,dent,58.889,"(826, 619)"
./train/dent/718.jpg,dent,63.528,"(881, 660)"
./train/dent/7182.jpg,dent,168.222,"(1298, 973)"
./train/dent/7188.jpg,dent,186.809,"(1103, 827)"
./train/dent/7194.jpg,dent,57.917,"(891, 668)"
./train/dent/7195.jpg,dent,50.607,"(891, 668)"
./train/dent/7196.jpg,dent,74.044,"(874, 655)"
./train/dent/7198.jpg,dent,56.295,"(871, 653)"
./train/dent/72.jpg,dent,200.092,"(1162, 871)"
./train/dent/720.jpg,dent,242.417,"(1313, 984)"
./train/dent/725.jpg,dent,53.079,"(824, 618)"
./train/dent/735.jpg,dent,129.438,"(1413, 1059)"
./train/dent/737.jpg,dent,109.859,"(1382, 1036)"
./train/dent/740.jpg,dent,111.435,"(890, 667)"
./train/dent/741.jpg,dent,93.686,"(868, 651)"
./train/dent/742.jpg,dent,55.242,"(855, 641)"
./train/dent/748.jpg,dent,200.574,"(1399, 1049)"
./train/dent/749.jpg,dent,150.522,"(1242, 931)"
./train/dent/75.jpg,dent,119.309,"(836, 627)"
./train/dent/753.jpg,dent,77.57,"(843, 632)"
./train/dent/757.jpg,dent,64.106,"(859, 644)"
./train/dent/76.jpg,dent,310.75,"(1332, 999)"
./train/dent/763.jpg,dent,58.039,"(842, 631)"
./train/dent/765.jpg,dent,137.491,"(1134, 850)"
./train/dent/767.jpg,dent,62.616,"(802, 601)"
./train/dent/770.jpg,dent,129.728,"(871, 653)"
./train/dent/771.jpg,dent,65.848,"(860, 645)"
./train/dent/779.jpg,dent,241.905,"(1271, 953)"
./train/dent/782.jpg,dent,110.059,"(1266, 949)"
./train/dent/784.jpg,dent,79.319,"(878, 658)"
./train/dent/786.jpg,dent,295.367,"(1292, 969)"
./train/dent/800.jpg,dent,143.701,"(1392, 1044)"
./train/dent/811.jpg,dent,175.012,"(1247, 935)"
./train/dent/812.jpg,dent,340.77,"(1422, 1066)"
./train/dent/824.jpg,dent,156.365,"(864, 648)"
./train/dent/835.jpg,dent,266.585,"(1183, 887)"
./train/dent/837.jpg,dent,120.087,"(1212, 909)"
./train/dent/844.jpg,dent,318.598,"(1400, 1050)"
./train/dent/850.jpg,dent,87.495,"(834, 625)"
./train/dent/854.jpg,dent,141.214,"(1439, 1079)"
./train/dent/861.jpg,dent,326.707,"(1244, 933)"
./train/dent/871.jpg,dent,138.854,"(1428, 1071)"
./train/dent/872.jpg,dent,116.416,"(858, 643)"
./train/dent/873.jpg,dent,98.853,"(872, 654)"
./train/dent/875.jpg,dent,153.107,"(1127, 845)"
./train/dent/876.jpg,dent,256.634,"(1398, 1048)"
./train/dent/878.jpg,dent,113.688,"(1446, 1084)"
./train/dent/880.jpg,dent,115.604,"(887, 665)"
./train/dent/883.jpg,dent,96.904,"(874, 655)"
./train/dent/886.jpg,dent,167.966,"(1121, 840)"
./train/dent/889.jpg,dent,82.986,"(861, 645)"
./train/dent/894.jpg,dent,155.627,"(1121, 840)"
./train/dent/897.jpg,dent,207.726,"(1242, 931)"
./train/dent/90.jpg,dent,72.699,"(806, 604)"
./train/dent/902.jpg,dent,67.128,"(860, 645)"
./train/dent/911.jpg,dent,128.703,"(1388, 1041)"
./train/dent/939.jpg,dent,95.834,"(823, 617)"
./train/dent/945.jpg,dent,226.753,"(1388, 1041)"
./train/dent/954.jpg,dent,53.816,"(876, 657)"
./train/dent/961.jpg,dent,85.815,"(826, 619)"
./train/dent/962.jpg,dent,312.324,"(1258, 943)"
./train/dent/968.jpg,dent,111.307,"(1150, 862)"
./train/dent/97.jpg,dent,110.074,"(1305, 978)"
./train/dent/970.jpg,dent,68.421,"(866, 649)"
./train/dent/971.jpg,dent,246.05,"(1467, 1100)"
./train/dent/981.jpg,dent,114.305,"(854, 640)"
./train/dent/992.jpg,dent,115.959,"(1445, 1083)"
./train/dent/997.jpg,dent,76.545,"(841, 630)"
./train/dent/998.jpg,dent,203.963,"(1300, 975)"
./train/crack/1135.jpg,crack,77.817,"(848, 636)"
./train/crack/1172.jpg,crack,131.908,"(899, 674)"
./train/crack/1173.jpg,crack,233.727,"(1361, 1020)"
./train/crack/1195.jpg,crack,48.684,"(856, 642)"
./train/crack/1286.jpg,crack,306.936,"(1304, 978)"
./train/crack/1301.jpg,crack,157.927,"(1225, 918)"
./train/crack/1312.jpg,crack,85.021,"(826, 619)"
./train/crack/1326.jpg,crack,139.387,"(1500, 1125)"
./train/crack/1345.jpg,crack,104.188,"(1267, 950)"
./train/crack/1374.jpg,crack,237.471,"(1408, 1056)"
./train/crack/1400.jpg,crack,163.708,"(1220, 915)"
./train/crack/1422.jpg,crack,59.718,"(870, 652)"
./train/crack/1431.jpg,crack,78.36,"(825, 618)"
./train/crack/1510.jpg,crack,160.529,"(1265, 948)"
./train/crack/1636.jpg,crack,121.644,"(1299, 974)"
./train/crack/1738.jpg,crack,269.785,"(1456, 1092)"
./train/crack/1877.jpg,crack,114.201,"(1196, 897)"
./train/crack/1883.jpg,crack,132.087,"(1332, 999)"
./train/crack/1890.jpg,crack,64.232,"(817, 612)"
./train/crack/1966.jpg,crack,98.442,"(824, 618)"
./train/crack/1975.jpg,crack,207.22,"(1379, 1034)"
./train/crack/1999.jpg,crack,113.907,"(1393, 1044)"
./train/crack/2041.jpg,crack,74.8,"(898, 673)"
./train/crack/2057.jpg,crack,136.266,"(894, 670)"
./train/crack/2158.jpg,crack,69.114,"(808, 606)"
./train/crack/2204.jpg,crack,174.734,"(845, 633)"
./train/crack/2246.jpg,crack,188.885,"(1271, 953)"
./train/crack/2314.jpg,crack,70.134,"(884, 663)"
./train/crack/2336.jpg,crack,55.048,"(870, 652)"
./train/crack/2351.jpg,crack,149.931,"(1307, 980)"
./train/crack/2461.jpg,crack,90.499,"(841, 630)"
./train/crack/2462.jpg,crack,224.4,"(1497, 1122)"
./train/crack/2502.jpg,crack,159.676,"(1217, 912)"
./train/crack/2537.jpg,crack,61.441,"(897, 672)"
./train/crack/2716.jpg,crack,133.722,"(1277, 957)"
./train/crack/2767.jpg,crack,96.482,"(1201, 900)"
./train/crack/2876.jpg,crack,65.155,"(870, 652)"
./train/crack/2915.jpg,crack,72.267,"(812, 609)"
./train/crack/2921.jpg,crack,63.059,"(890, 667)"
./train/crack/2965.jpg,crack,101.992,"(1268, 951)"
./train/crack/3022.jpg,crack,68.885,"(829, 621)"
./train/crack/304.jpg,crack,93.098,"(856, 642)"
./train/crack/3135.jpg,crack,334.759,"(1268, 951)"
./train/crack/3164.jpg,crack,60.357,"(883, 662)"
./train/crack/318.jpg,crack,158.576,"(894, 670)"
./train/crack/3203.jpg,crack,43.191,"(808, 606)"
./train/crack/3327.jpg,crack,83.578,"(806, 604)"
./train/crack/3334.jpg,crack,73.531,"(886, 664)"
./train/crack/3392.jpg,crack,125.649,"(1435, 1076)"
./train/crack/3442.jpg,crack,100.694,"(865, 648)"
./train/crack/3454.jpg,crack,372.295,"(1455, 1091)"
./train/crack/3464.jpg,crack,98.581,"(1200, 900)"
./train/crack/3505.jpg,crack,89.211,"(846, 634)"
./train/crack/3513.jpg,crack,120.49,"(1266, 949)"
./train/crack/3522.jpg,crack,50.731,"(808, 606)"
./train/crack/3552.jpg,crack,106.136,"(857, 642)"
./train/crack/3555.jpg,crack,63.386,"(801, 600)"
./train/crack/3589.jpg,crack,124.035,"(1225, 918)"
./train/crack/3637.jpg,crack,123.032,"(1470, 1102)"
./train/crack/3662.jpg,crack,100.752,"(894, 670)"
./train/crack/37.jpg,crack,54.982,"(806, 604)"
./train/crack/3828.jpg,crack,188.086,"(1376, 1032)"
./train/crack/383.jpg,crack,138.61,"(1273, 954)"
./train/crack/3857.jpg,crack,93.708,"(882, 661)"
./train/crack/3919.jpg,crack,62.74,"(886, 664)"
./train/crack/3935.jpg,crack,88.248,"(1352, 1014)"
./train/crack/3941.jpg,crack,164.293,"(1334, 1000)"
./train/crack/4021.jpg,crack,115.393,"(883, 662)"
./train/crack/407.jpg,crack,63.806,"(820, 615)"
./train/crack/4150.jpg,crack,77.895,"(856, 642)"
./train/crack/4195.jpg,crack,72.358,"(834, 625)"
./train/crack/421.jpg,crack,58.056,"(813, 609)"
./train/crack/4245.jpg,crack,114.885,"(869, 651)"
./train/crack/4299.jpg,crack,275.97,"(1235, 926)"
./train/crack/4469.jpg,crack,116.303,"(1105, 828)"
./train/crack/4614.jpg,crack,185.789,"(1143, 857)"
./train/crack/4647.jpg,crack,186.418,"(1449, 1086)"
./train/crack/4662.jpg,crack,128.746,"(1120, 840)"
./train/crack/4710.jpg,crack,83.964,"(810, 607)"
./train/crack/4768.jpg,crack,146.629,"(1224, 918)"
./train/crack/4779.jpg,crack,98.6,"(830, 622)"
./train/crack/482.jpg,crack,97.104,"(1181, 885)"
./train/crack/486.jpg,crack,164.762,"(1460, 1095)"
./train/crack/4861.jpg,crack,129.259,"(1272, 954)"
./train/crack/4935.jpg,crack,111.245,"(880, 660)"
./train/crack/4946.jpg,crack,180.922,"(1186, 889)"
./train/crack/5001.jpg,crack,110.71,"(1337, 1002)"
./train/crack/5026.jpg,crack,76.188,"(836, 627)"
./train/crack/5072.jpg,crack,69.061,"(822, 616)"
./train/crack/5124.jpg,crack,177.926,"(1388, 1041)"
./train/crack/5180.jpg,crack,126.635,"(888, 666)"
./train/crack/5270.jpg,crack,112.957,"(1147, 860)"
./train/crack/5309.jpg,crack,299.75,"(1267, 950)"
./train/crack/5385.jpg,crack,62.131,"(887, 665)"
./train/crack/5438.jpg,crack,164.696,"(1412, 1059)"
./train/crack/5653.jpg,crack,153.812,"(1246, 934)"
./train/crack/5660.jpg,crack,145.692,"(1497, 1122)"
./train/crack/5674.jpg,crack,72.725,"(890, 667)"
./train/crack/5678.jpg,crack,87.969,"(1246, 934)"
./train/crack/5711.jpg,crack,83.26,"(1126, 844)"
./train/crack/5772.jpg,crack,279.295,"(1460, 1095)"
./train/crack/5808.jpg,crack,272.002,"(1354, 1015)"
./train/crack/5838.jpg,crack,152.274,"(1424, 1068)"
./train/crack/5849.jpg,crack,127.706,"(1456, 1092)"
./train/crack/5856.jpg,crack,113.475,"(800, 600)"
./train/crack/5963.jpg,crack,129.265,"(1405, 1053)"
./train/crack/6070.jpg,crack,182.557,"(1276, 957)"
./train/crack/6190.jpg,crack,157.893,"(1358, 1018)"
./train/crack/6196.jpg,crack,160.757,"(1188, 891)"
./train/crack/6245.jpg,crack,233.362,"(1385, 1038)"
./train/crack/6288.jpg,crack,118.396,"(863, 647)"
./train/crack/6296.jpg,crack,209.649,"(1300, 975)"
./train/crack/6359.jpg,crack,138.143,"(1498, 1123)"
./train/crack/6371.jpg,crack,63.805,"(893, 669)"
./train/crack/6379.jpg,crack,220.417,"(1257, 942)"
./train/crack/639.jpg,crack,85.761,"(863, 647)"
./train/crack/6400.jpg,crack,191.537,"(1279, 959)"
./train/crack/6424.jpg,crack,95.22,"(876, 657)"
./train/crack/6538.jpg,crack,103.274,"(1224, 918)"
./train/crack/6595.jpg,crack,193.587,"(1476, 1107)"
./train/crack/6616.jpg,crack,126.49,"(882, 661)"
./train/crack/6706.jpg,crack,213.716,"(1490, 1117)"
./train/crack/6855.jpg,crack,113.246,"(1420, 1065)"
./train/crack/6891.jpg,crack,94.367,"(898, 673)"
./train/crack/707.jpg,crack,252.393,"(1217, 912)"
./train/crack/7104.jpg,crack,50.348,"(827, 620)"
./train/crack/7120.jpg,crack,135.098,"(1228, 921)"
./train/crack/7139.jpg,crack,93.37,"(839, 629)"
./train/crack/7141.jpg,crack,211.695,"(1191, 893)"
./train/crack/717.jpg,crack,64.525,"(842, 631)"
./train/crack/776.jpg,crack,76.438,"(871, 653)"
./train/crack/809.jpg,crack,56.986,"(819, 614)"
./train/crack/828.jpg,crack,161.025,"(1325, 993)"
./train/crack/870.jpg,crack,53.982,"(802, 601)"
./train/crack/881.jpg,crack,119.834,"(1156, 867)"
./train/crack/887.jpg,crack,73.891,"(878, 658)"
./train/crack/915.jpg,crack,102.3,"(1358, 1018)"
./train/scratch/1.jpg,scratch,132.53,"(1483, 1112)"
./train/scratch/1000.jpg,scratch,64.741,"(840, 630)"
./train/scratch/1004.jpg,scratch,104.946,"(1234, 925)"
./train/scratch/1006.jpg,scratch,63.354,"(839, 629)"
./train/scratch/1009.jpg,scratch,65.186,"(800, 600)"
./train/scratch/1011.jpg,scratch,57.048,"(822, 616)"
./train/scratch/1012.jpg,scratch,110.16,"(1307, 980)"
./train/scratch/1014.jpg,scratch,134.869,"(1222, 916)"
./train/scratch/1016.jpg,scratch,155.854,"(1343, 1007)"
./train/scratch/1018.jpg,scratch,104.199,"(1160, 870)"
./train/scratch/1019.jpg,scratch,104.993,"(1217, 912)"
./train/scratch/102.jpg,scratch,80.441,"(846, 634)"
./train/scratch/1029.jpg,scratch,100.244,"(1306, 979)"
./train/scratch/103.jpg,scratch,141.072,"(899, 674)"
./train/scratch/1039.jpg,scratch,358.969,"(1408, 1056)"
./train/scratch/104.jpg,scratch,58.849,"(816, 612)"
./train/scratch/1047.jpg,scratch,121.179,"(829, 621)"
./train/scratch/1051.jpg,scratch,98.928,"(1398, 1048)"
./train/scratch/1053.jpg,scratch,236.833,"(1427, 1070)"
./train/scratch/1057.jpg,scratch,103.082,"(1306, 979)"
./train/scratch/1060.jpg,scratch,74.942,"(811, 608)"
./train/scratch/1061.jpg,scratch,134.303,"(1161, 870)"
./train/scratch/1064.jpg,scratch,123.34,"(1315, 986)"
./train/scratch/1065.jpg,scratch,153.112,"(1387, 1040)"
./train/scratch/1070.jpg,scratch,125.436,"(1136, 852)"
./train/scratch/1073.jpg,scratch,56.199,"(872, 654)"
./train/scratch/1081.jpg,scratch,331.393,"(1329, 996)"
./train/scratch/1083.jpg,scratch,163.886,"(1219, 914)"
./train/scratch/1085.jpg,scratch,67.031,"(844, 633)"
./train/scratch/1092.jpg,scratch,83.481,"(806, 604)"
./train/scratch/1094.jpg,scratch,68.575,"(843, 632)"
./train/scratch/11.jpg,scratch,69.333,"(831, 623)"
./train/scratch/110.jpg,scratch,134.718,"(893, 669)"
./train/scratch/1105.jpg,scratch,125.821,"(1233, 924)"
./train/scratch/111.jpg,scratch,76.778,"(893, 669)"
./train/scratch/1110.jpg,scratch,120.401,"(852, 639)"
./train/scratch/1113.jpg,scratch,86.362,"(1127, 845)"
./train/scratch/1118.jpg,scratch,72.414,"(830, 622)"
./train/scratch/1125.jpg,scratch,88.215,"(900, 675)"
./train/scratch/1126.jpg,scratch,67.513,"(858, 643)"
./train/scratch/1127.jpg,scratch,220.454,"(1306, 979)"
./train/scratch/1130.jpg,scratch,43.016,"(874, 655)"
./train/scratch/1137.jpg,scratch,131.62,"(881, 660)"
./train/scratch/1143.jpg,scratch,61.646,"(803, 602)"
./train/scratch/1146.jpg,scratch,201.864,"(1225, 918)"
./train/scratch/1150.jpg,scratch,58.151,"(825, 618)"
./train/scratch/1151.jpg,scratch,60.175,"(834, 625)"
./train/scratch/1155.jpg,scratch,149.889,"(1283, 962)"
./train/scratch/1157.jpg,scratch,164.682,"(1398, 1048)"
./train/scratch/1167.jpg,scratch,116.544,"(1466, 1099)"
./train/scratch/1168.jpg,scratch,161.551,"(1445, 1083)"
./train/scratch/1175.jpg,scratch,231.803,"(1199, 899)"
./train/scratch/1176.jpg,scratch,196.977,"(1405, 1053)"
./train/scratch/1179.jpg,scratch,178.824,"(1382, 1036)"
./train/scratch/1180.jpg,scratch,80.915,"(1154, 865)"
./train/scratch/1183.jpg,scratch,106.681,"(861, 645)"
./train/scratch/1185.jpg,scratch,67.282,"(848, 636)"
./train/scratch/1186.jpg,scratch,92.802,"(862, 646)"
./train/scratch/119.jpg,scratch,73.605,"(893, 669)"
./train/scratch/1194.jpg,scratch,51.68,"(808, 606)"
./train/scratch/1196.jpg,scratch,94.213,"(1151, 863)"
./train/scratch/1203.jpg,scratch,67.098,"(819, 614)"
./train/scratch/1205.jpg,scratch,72.963,"(875, 656)"
./train/scratch/1206.jpg,scratch,160.744,"(1439, 1079)"
./train/scratch/1208.jpg,scratch,106.379,"(1291, 968)"
./train/scratch/1209.jpg,scratch,94.631,"(893, 669)"
./train/scratch/1211.jpg,scratch,124.075,"(1331, 998)"
./train/scratch/1213.jpg,scratch,143.108,"(1172, 879)"
./train/scratch/1217.jpg,scratch,113.914,"(1381, 1035)"
./train/scratch/1218.jpg,scratch,46.449,"(802, 601)"
./train/scratch/1221.jpg,scratch,83.065,"(825, 618)"
./train/scratch/1222.jpg,scratch,119.724,"(1219, 914)"
./train/scratch/1223.jpg,scratch,283.701,"(1124, 843)"
./train/scratch/1224.jpg,scratch,67.192,"(900, 675)"
./train/scratch/1229.jpg,scratch,181.671,"(1364, 1023)"
./train/scratch/1240.jpg,scratch,209.598,"(1481, 1110)"
./train/scratch/1251.jpg,scratch,136.938,"(848, 636)"
./train/scratch/1252.jpg,scratch,250.878,"(1177, 882)"
./train/scratch/1254.jpg,scratch,132.188,"(843, 632)"
./train/scratch/1256.jpg,scratch,207.154,"(1464, 1098)"
./train/scratch/1262.jpg,scratch,59.068,"(858, 643)"
./train/scratch/1268.jpg,scratch,83.252,"(1223, 917)"
./train/scratch/1280.jpg,scratch,239.595,"(1447, 1085)"
./train/scratch/1283.jpg,scratch,84.246,"(887, 665)"
./train/scratch/1289.jpg,scratch,85.67,"(887, 665)"
./train/scratch/1290.jpg,scratch,214.962,"(1387, 1040)"
./train/scratch/1294.jpg,scratch,276.384,"(1374, 1030)"
./train/scratch/1299.jpg,scratch,132.466,"(1370, 1027)"
./train/scratch/1307.jpg,scratch,134.993,"(1229, 921)"
./train/scratch/1309.jpg,scratch,262.703,"(1469, 1101)"
./train/scratch/131.jpg,scratch,132.591,"(823, 617)"
./train/scratch/1316.jpg,scratch,142.187,"(875, 656)"
./train/scratch/1322.jpg,scratch,111.484,"(1101, 825)"
./train/scratch/1328.jpg,scratch,337.596,"(1394, 1045)"
./train/scratch/1329.jpg,scratch,118.694,"(1432, 1074)"
./train/scratch/133.jpg,scratch,59.821,"(808, 606)"
./train/scratch/1331.jpg,scratch,128.949,"(1330, 997)"
./train/scratch/1332.jpg,scratch,158.926,"(1495, 1121)"
./train/scratch/1334.jpg,scratch,73.77,"(849, 636)"
./train/scratch/1335.jpg,scratch,190.433,"(1300, 975)"
./train/scratch/1336.jpg,scratch,105.835,"(1106, 829)"
./train/scratch/1337.jpg,scratch,229.494,"(1461, 1095)"
./train/scratch/134.jpg,scratch,133.6,"(858, 643)"
./train/scratch/1342.jpg,scratch,113.746,"(849, 636)"
./train/scratch/1349.jpg,scratch,109.31,"(1392, 1044)"
./train/scratch/1352.jpg,scratch,134.24,"(1346, 1009)"
./train/scratch/1354.jpg,scratch,78.188,"(889, 666)"
./train/scratch/1356.jpg,scratch,106.829,"(1279, 959)"
./train/scratch/1358.jpg,scratch,71.593,"(864, 648)"
./train/scratch/136.jpg,scratch,85.416,"(1308, 981)"
./train/scratch/1361.jpg,scratch,81.28,"(812, 609)"
./train/scratch/1365.jpg,scratch,75.711,"(831, 623)"
./train/scratch/1368.jpg,scratch,109.844,"(1252, 939)"
./train/scratch/137.jpg,scratch,146.033,"(1491, 1118)"
./train/scratch/1371.jpg,scratch,80.608,"(842, 631)"
./train/scratch/1381.jpg,scratch,67.117,"(879, 659)"
./train/scratch/1386.jpg,scratch,242.244,"(1493, 1119)"
./train/scratch/1389.jpg,scratch,63.044,"(835, 626)"
./train/scratch/1391.jpg,scratch,239.115,"(1294, 970)"
./train/scratch/1397.jpg,scratch,116.518,"(1157, 867)"
./train/scratch/1399.jpg,scratch,225.048,"(1247, 935)"
./train/scratch/1406.jpg,scratch,67.539,"(823, 617)"
./train/scratch/1417.jpg,scratch,69.245,"(830, 622)"
./train/scratch/1421.jpg,scratch,77.771,"(860, 645)"
./train/scratch/1424.jpg,scratch,119.164,"(888, 666)"
./train/scratch/1428.jpg,scratch,88.028,"(880, 660)"
./train/scratch/1430.jpg,scratch,70.389,"(859, 644)"
./train/scratch/1436.jpg,scratch,78.551,"(888, 666)"
./train/scratch/1443.jpg,scratch,84.78,"(877, 657)"
./train/scratch/1448.jpg,scratch,164.257,"(1458, 1093)"
./train/scratch/145.jpg,scratch,123.265,"(1463, 1097)"
./train/scratch/1450.jpg,scratch,109.522,"(1217, 912)"
./train/scratch/1455.jpg,scratch,74.386,"(848, 636)"
./train/scratch/1456.jpg,scratch,91.525,"(899, 674)"
./train/scratch/146.jpg,scratch,116.401,"(898, 673)"
./train/scratch/1461.jpg,scratch,64.108,"(846, 634)"
./train/scratch/1468.jpg,scratch,66.946,"(801, 600)"
./train/scratch/1472.jpg,scratch,113.863,"(878, 658)"
./train/scratch/1478.jpg,scratch,169.155,"(1332, 999)"
./train/scratch/1481.jpg,scratch,83.062,"(1138, 853)"
./train/scratch/1483.jpg,scratch,108.872,"(883, 662)"
./train/scratch/1484.jpg,scratch,72.42,"(808, 606)"
./train/scratch/1487.jpg,scratch,96.641,"(801, 600)"
./train/scratch/149.jpg,scratch,270.703,"(1329, 996)"
./train/scratch/1492.jpg,scratch,105.396,"(1224, 918)"
./train/scratch/1493.jpg,scratch,72.15,"(825, 618)"
./train/scratch/1504.jpg,scratch,66.042,"(858, 643)"
./train/scratch/1508.jpg,scratch,120.884,"(1124, 843)"
./train/scratch/1509.jpg,scratch,114.88,"(1251, 938)"
./train/scratch/1512.jpg,scratch,55.23,"(840, 630)"
./train/scratch/1514.jpg,scratch,117.962,"(898, 673)"
./train/scratch/1518.jpg,scratch,157.488,"(1376, 1032)"
./train/scratch/152.jpg,scratch,151.512,"(1421, 1065)"
./train/scratch/1527.jpg,scratch,121.688,"(817, 612)"
./train/scratch/1528.jpg,scratch,149.261,"(857, 642)"
./train/scratch/1530.jpg,scratch,105.337,"(1230, 922)"
./train/scratch/1536.jpg,scratch,139.582,"(1348, 1011)"
./train/scratch/1546.jpg,scratch,64.601,"(853, 639)"
./train/scratch/1548.jpg,scratch,129.892,"(886, 664)"
./train/scratch/1550.jpg,scratch,68.227,"(832, 624)"
./train/scratch/1551.jpg,scratch,145.914,"(886, 664)"
./train/scratch/1553.jpg,scratch,128.491,"(1419, 1064)"
./train/scratch/1556.jpg,scratch,171.333,"(1116, 837)"
./train/scratch/1566.jpg,scratch,205.32,"(1260, 945)"
./train/scratch/1569.jpg,scratch,63.245,"(844, 633)"
./train/scratch/1572.jpg,scratch,69.416,"(824, 618)"
./train/scratch/1574.jpg,scratch,93.521,"(811, 608)"
./train/scratch/1579.jpg,scratch,55.197,"(868, 651)"
./train/scratch/1580.jpg,scratch,122.724,"(1126, 844)"
./train/scratch/1583.jpg,scratch,72.157,"(842, 631)"
./train/scratch/1586.jpg,scratch,207.762,"(1461, 1095)"
./train/scratch/1590.jpg,scratch,79.469,"(1158, 868)"
./train/scratch/1591.jpg,scratch,76.474,"(820, 615)"
./train/scratch/1592.jpg,scratch,56.335,"(813, 609)"
./train/scratch/1593.jpg,scratch,103.195,"(1155, 866)"
./train/scratch/1596.jpg,scratch,166.896,"(1231, 923)"
./train/scratch/1599.jpg,scratch,84.248,"(890, 667)"
./train/scratch/1604.jpg,scratch,113.893,"(1237, 927)"
./train/scratch/161.jpg,scratch,67.948,"(814, 610)"
./train/scratch/1613.jpg,scratch,117.672,"(1302, 976)"
./train/scratch/1616.jpg,scratch,75.547,"(877, 657)"
./train/scratch/1620.jpg,scratch,226.11,"(1487, 1115)"
./train/scratch/1622.jpg,scratch,77.829,"(836, 627)"
./train/scratch/1623.jpg,scratch,58.271,"(826, 619)"
./train/scratch/1625.jpg,scratch,115.232,"(1159, 869)"
./train/scratch/1626.jpg,scratch,363.978,"(1476, 1107)"
./train/scratch/1628.jpg,scratch,277.022,"(1306, 979)"
./train/scratch/1638.jpg,scratch,120.748,"(822, 616)"
./train/scratch/1639.jpg,scratch,69.964,"(802, 601)"
./train/scratch/1641.jpg,scratch,96.521,"(885, 663)"
./train/scratch/1644.jpg,scratch,186.886,"(1481, 1110)"
./train/scratch/1647.jpg,scratch,48.483,"(865, 648)"
./train/scratch/1648.jpg,scratch,89.644,"(849, 636)"
./train/scratch/1649.jpg,scratch,164.526,"(1480, 1110)"
./train/scratch/165.jpg,scratch,57.521,"(853, 639)"
./train/scratch/1650.jpg,scratch,81.39,"(884, 663)"
./train/scratch/1654.jpg,scratch,244.461,"(1341, 1005)"
./train/scratch/1656.jpg,scratch,81.397,"(838, 628)"
./train/scratch/1657.jpg,scratch,59.757,"(828, 621)"
./train/scratch/166.jpg,scratch,37.812,"(830, 622)"
./train/scratch/1663.jpg,scratch,130.491,"(1168, 876)"
./train/scratch/1666.jpg,scratch,92.859,"(846, 634)"
./train/scratch/1668.jpg,scratch,60.688,"(830, 622)"
./train/scratch/1670.jpg,scratch,133.734,"(1345, 1008)"
./train/scratch/1671.jpg,scratch,182.471,"(1430, 1072)"
./train/scratch/1672.jpg,scratch,123.844,"(1274, 955)"
./train/scratch/1673.jpg,scratch,170.76,"(1240, 930)"
./train/scratch/1674.jpg,scratch,249.348,"(1469, 1101)"
./train/scratch/1679.jpg,scratch,121.549,"(1330, 997)"
./train/scratch/1684.jpg,scratch,71.782,"(864, 648)"
./train/scratch/1686.jpg,scratch,208.681,"(1411, 1058)"
./train/scratch/17.jpg,scratch,64.593,"(856, 642)"
./train/scratch/1701.jpg,scratch,67.88,"(820, 615)"
./train/scratch/1706.jpg,scratch,73.692,"(876, 657)"
./train/scratch/1708.jpg,scratch,138.459,"(1332, 999)"
./train/scratch/1710.jpg,scratch,86.627,"(862, 646)"
./train/scratch/1717.jpg,scratch,190.613,"(1219, 914)"
./train/scratch/1726.jpg,scratch,118.531,"(1127, 845)"
